#trajectory
#pose_format: tx ty tz qx qy qz qw
epoch: 147 pose: 4.1947 2.3749 0.0550 -0.0033 -0.0145 0.3241 0.9459
epoch: 148 pose: 4.2342 2.4056 0.0563 -0.0035 -0.0146 0.3248 0.9457
epoch: 149 pose: 4.2736 2.4363 0.0575 -0.0037 -0.0148 0.3254 0.9455
epoch: 150 pose: 4.3130 2.4670 0.0588 -0.0038 -0.0149 0.3253 0.9455
epoch: 151 pose: 4.3524 2.4978 0.0601 -0.0041 -0.0151 0.3256 0.9454
epoch: 152 pose: 4.3918 2.5286 0.0614 -0.0042 -0.0151 0.3251 0.9455
epoch: 153 pose: 4.4312 2.5593 0.0627 -0.0044 -0.0152 0.3254 0.9454
epoch: 154 pose: 4.4706 2.5901 0.0640 -0.0046 -0.0153 0.3264 0.9451
epoch: 155 pose: 4.5099 2.6210 0.0653 -0.0049 -0.0154 0.3271 0.9449
epoch: 156 pose: 4.5492 2.6519 0.0666 -0.0051 -0.0155 0.3285 0.9444
epoch: 157 pose: 4.5883 2.6829 0.0679 -0.0055 -0.0155 0.3306 0.9436
epoch: 158 pose: 4.6274 2.7141 0.0691 -0.0058 -0.0156 0.3332 0.9427
epoch: 159 pose: 4.6663 2.7455 0.0704 -0.0061 -0.0157 0.3358 0.9418
epoch: 160 pose: 4.7050 2.7772 0.0717 -0.0063 -0.0157 0.3379 0.9410
epoch: 161 pose: 4.7435 2.8090 0.0729 -0.0067 -0.0157 0.3407 0.9400
epoch: 162 pose: 4.7819 2.8410 0.0742 -0.0069 -0.0158 0.3437 0.9389
epoch: 163 pose: 4.8201 2.8733 0.0754 -0.0072 -0.0159 0.3464 0.9379
epoch: 164 pose: 4.8580 2.9058 0.0767 -0.0074 -0.0160 0.3496 0.9367
epoch: 165 pose: 4.8958 2.9386 0.0779 -0.0076 -0.0160 0.3521 0.9358
epoch: 166 pose: 4.9334 2.9715 0.0792 -0.0077 -0.0160 0.3555 0.9345
epoch: 167 pose: 4.9707 3.0048 0.0804 -0.0079 -0.0159 0.3598 0.9329
epoch: 168 pose: 5.0077 3.0383 0.0816 -0.0080 -0.0159 0.3648 0.9309
epoch: 169 pose: 5.0444 3.0723 0.0828 -0.0082 -0.0158 0.3697 0.9290
epoch: 170 pose: 5.0807 3.1067 0.0839 -0.0083 -0.0157 0.3744 0.9271
